Constituent_ID,Age,Gender,Income,Assigned_Solicitors_Date,Assigned_Fundraiser,Assigned_Solicitors_Date_1,Assigned_Fundraiser_1,Sign_Up_Amount,Frequency,Sign_Up_Date,Current_Status,Status.Indicator,Fund,First_Gift_Date,First_Gift_Amount,Last_Gift_Date,Last_Gift_Amount,Saved,Saved_Date,Upgrade,Upgrade_Response,Upgrade2,Upgrade_Date,Upgrade_Response_1,Upgrade_1,Upgrade_Date_1,Cancellation,Cancellation Date,Cancellation_1,Cancellation Date_1,Total_Number_Of_Gifts,Total_Gift_Amount,DDD,DD_Dishonored,Dishonored_Date,CCC,Ccard_chargeback,Chargeback_Date,Times,Sign Up times,Sign Up times_1,Sign Up times_2,Sign Up times_3,Sign Up times_4,DDDown,IF DD Downgrade,IF DD Downgrade_1
1720547,0,Female,35800,20/04/2016,Saver,13/11/2015,Telefundraiser,10,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016,2/12/2015,30,9/05/2016,10,1,20/04/2016,0,,,,,,,,,,,12,220,0,,,0,,,1,7/11/2015,,,,,0,,
1720708,21,Male,27500,10/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,25,25/11/2015,25,0,,0,,,,,,,Cancel Recurring Donation,30/11/2015,,,1,25,0,,,0,,,1,7/11/2015,,,,,0,,
1720709,38,Female,55000,10/11/2015,Canvasser,,,15,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,9/02/2016,15,7/04/2016,15,0,,0,,,,,,,,,,,5,75,0,,,0,,,1,7/11/2015,,,,,0,,
1720711,21,Male,55000,8/04/2016,Saver,10/11/2015,Canvasser,10,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016S,25/11/2015,30,7/04/2016,30,1,8/04/2016,0,,UTM1601,20/01/2016,,,,,,,,10,220,0,,,0,,,1,7/11/2015,,,,,0,,
1720713,27,Female,32500,11/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,35,7/12/2015,35,0,,0,,,,,,,,,,,2,70,0,,,0,,,1,7/11/2015,,,,,0,,
1720716,20,Female,41700,16/12/2015,Saver,11/11/2015,Canvasser,5,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2015S,25/11/2015,25,9/05/2016,5,1,16/12/2015,0,,,,,,,,,,,13,105,0,,,0,,,1,7/11/2015,,,,,0,,
1720842,37,Female,65000,10/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,25/11/2015,25,9/05/2016,25,0,,0,,UTM1601,20/01/2016,,,,,,,,13,325,0,,,0,,,1,7/11/2015,,,,,0,,
1720871,62,Male,35800,10/02/2016,Saver,10/11/2015,Canvasser,6,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016S,10/11/2015,25,9/05/2016,6,1,10/02/2016,0,,UTM1601,20/01/2016,,,,,,,,13,154,0,,,0,,,1,7/11/2015,,,,,0,,
1720908,26,Male,32500,27/01/2016,Telefundraiser,11/11/2015,Canvasser,78,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015; RN-AUTO2016,11/11/2015,50,9/02/2016,50,0,,0,,UTM1601,20/01/2016,,,,Cancel Recurring Donation,8/03/2016,,,4,200,0,,,0,,,1,7/11/2015,,,,,0,,
1720947,68,Male,47500,11/05/2016,Telefundraiser,26/11/2015,Telefundraiser,50,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015; RN-AUTO2016,12/01/2016,40,7/04/2016,40,0,,1,TM-Yes,UTM1604,11/05/2016,,,,,,,,8,370,0,,,0,,,1,7/11/2015,,,,,0,,
1721063,56,Male,35400,5/01/2016,Saver,12/11/2015,Telefundraiser,7,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016S,2/12/2015,26,9/05/2016,7,1,5/01/2016,0,,,,,,,,,,,12,103,0,,,0,,,1,7/11/2015,,,,,0,,
1721116,42,Female,51700,8/12/2015,Saver,12/11/2015,Telefundraiser,8,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,,0,,0,1,8/12/2015,0,,,,,,,Cancel Recurring Donation,9/12/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1721483,26,Unknown,77500,11/01/2016,Saver,30/11/2015,Saver,6,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2016S,7/01/2016,6,9/05/2016,6,1,30/11/2015,0,,,,,,,,,,,2,12,0,,,0,,,1,7/11/2015,,,,,0,,
1721525,39,Male,45000,11/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,11/11/2015,35,9/05/2016,35,0,,0,,,,,,,Cancel Recurring Donation,17/05/2016,,,7,245,0,,,0,,,1,7/11/2015,,,,,0,,
1721539,37,Female,0,12/11/2015,Canvasser,,,20,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,12/11/2015,35,9/05/2016,35,0,,0,,,,,,,,,,,13,380,0,,,0,,,1,7/11/2015,,,,,0,,
1721548,41,Female,37500,16/11/2015,Saver,10/11/2015,Canvasser,8,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,,0,,0,1,18/11/2015,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1721571,19,Unknown,45000,12/11/2015,Saver,11/11/2015,Canvasser,20,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,9/02/2016,30,9/05/2016,30,1,18/11/2015,0,,,,,,,,,,,6,170,0,,,0,,,1,7/11/2015,,,,,0,,
1721599,33,Male,37500,11/11/2015,Canvasser,,,30,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,11/11/2015,30,9/05/2016,30,0,,0,,,,,,,,,,,13,390,0,,,0,,,1,7/11/2015,,,,,0,,
1721611,51,Male,55000,12/11/2015,Canvasser,,,10,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,7/12/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1721613,69,Male,55000,24/11/2015,Saver,12/11/2015,Canvasser,10,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,7/01/2016,10,7/01/2016,10,1,24/11/2015,0,,,,,,,,,,,1,10,0,,,0,,,1,7/11/2015,,,,,0,,
1721644,19,Female,53300,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,9/02/2016,25,7/04/2016,25,0,,0,,,,,,,,,,,3,75,0,,,0,,,1,7/11/2015,,,,,0,,
1721685,61,Unknown,65000,2/02/2016,Saver,13/11/2015,Canvasser,10,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016S,2/12/2015,25,9/05/2016,10,1,2/02/2016,0,,,,,,,,,,,10,115,0,,,0,,,1,7/11/2015,,,,,0,,
1721905,0,Unknown,0,29/03/2016,Telefundraiser,16/11/2015,Telefundraiser,80,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015; RN-AUTO2016,18/11/2015,60,7/04/2016,80,0,,0,,UTM1603,21/03/2016,,,,Cancel Recurring Donation,28/04/2016,,,6,380,0,,,0,,,1,7/11/2015,,,,,0,,
1721969,0,Unknown,38800,18/11/2015,Saver,16/11/2015,Telefundraiser,10,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,7/12/2015,10,9/02/2016,10,1,18/11/2015,0,,,,,,,Cancel Recurring Donation,29/02/2016,,,3,30,0,,,0,,,1,7/11/2015,,,,,0,,
1721993,0,Unknown,45000,25/11/2015,Telefundraiser,,,60,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,7/01/2016,60,7/03/2016,60,0,,0,,,,,,,,,,,8,480,0,,,0,,,1,7/11/2015,,,,,0,,
1722370,56,Female,0,26/04/2016,Telefundraiser,17/11/2015,Telefundraiser,70,MONTHLY GIVING,7/11/2015,Active,1,AQ-MDP2016; AQ-PHONE2015,17/11/2015,30,7/04/2016,30,0,,0,,,,,,,,,,,10,460,0,,,0,,,1,7/11/2015,,,,,0,,
1722397,0,Male,0,17/11/2015,Telefundraiser,,,30,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,17/11/2015,30,9/05/2016,30,0,,0,,,,,,,Cancel Recurring Donation,26/05/2016,,,7,210,0,,,0,,,1,7/11/2015,,,,,0,,
1722412,0,Female,85000,16/11/2015,Telefundraiser,,,60,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,16/11/2015,60,7/12/2015,60,0,,0,,,,,,,Cancel Recurring Donation,11/12/2015,,,2,120,0,,,0,,,1,7/11/2015,,,,,0,,
1722471,54,Male,37500,18/11/2015,Telefundraiser,,,60,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,2/12/2015,60,2/12/2015,60,0,,0,,,,,,,,,,,1,60,0,,,0,,,1,7/11/2015,,,,,0,,
1722767,26,Unknown,0,17/11/2015,Telefundraiser,,,30,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,17/11/2015,30,7/12/2015,30,0,,0,,,,,,,Cancel Recurring Donation,9/02/2016,,,2,60,0,,,0,,,1,7/11/2015,,,,,0,,
1722867,38,Female,31700,17/11/2015,Telefundraiser,,,40,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1722998,75,Male,77500,18/11/2015,Telefundraiser,,,10,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,18/11/2015,26,9/05/2016,10,0,,0,,,,,,,,,,,12,216,0,,,0,,,1,7/11/2015,,,,,0,,
1723117,32,Female,37500,30/11/2015,Telefundraiser,,,26,MONTHLY GIVING,7/11/2015,Active,1,AQ-PHONE2015,15/03/2016,26,15/03/2016,26,0,,0,,,,,,,,,,,4,104,0,,,0,,,1,7/11/2015,,,,,0,,
1723178,23,Male,40800,10/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,25,9/02/2016,25,0,,0,,,,,,,Cancel Recurring Donation,25/02/2016,,,4,100,0,,,0,,,1,7/11/2015,,,,,0,,
1723179,21,Female,71700,10/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,25/11/2015,25,9/05/2016,25,0,,0,,,,,,,,,,,13,325,0,,,0,,,1,7/11/2015,,,,,0,,
1723180,72,Female,45000,10/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,25/11/2015,25,9/05/2016,25,0,,0,,,,,,,,,,,13,325,0,,,0,,,1,7/11/2015,,,,,0,,
1723181,26,Male,55000,15/12/2015,Saver,10/11/2015,Canvasser,30,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,,0,,0,1,15/12/2015,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723182,29,Female,37500,10/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,9/02/2016,35,7/03/2016,35,0,,0,,,,,,,Cancel Recurring Donation,8/03/2016,,,2,70,0,,,0,,,1,7/11/2015,,,,,0,,
1723183,27,Female,40800,10/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,25,9/05/2016,25,0,,0,,UTM1601,20/01/2016,,,,,,,,7,175,0,,,0,,,1,7/11/2015,,,,,0,,
1723184,45,Female,63300,10/11/2015,Canvasser,,,30,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,25/11/2015,30,9/05/2016,30,0,,0,,,,,,,,,,,13,390,0,,,0,,,1,7/11/2015,,,,,0,,
1723185,60,Female,22500,10/11/2015,Canvasser,,,15,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723186,38,Female,22500,10/11/2015,Canvasser,,,15,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723187,22,Female,40800,10/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,12/11/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723188,22,Unknown,55000,10/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,14/12/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723189,52,Male,37500,10/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,35,25/11/2015,35,0,,0,,,,,,,Cancel Recurring Donation,14/01/2016,,,1,35,0,,,0,,,1,7/11/2015,,,,,0,,
1723190,31,Unknown,27500,10/11/2015,Canvasser,,,15,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723191,33,Female,35800,10/11/2015,Canvasser,,,10,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,25/11/2015,30,7/03/2016,30,0,,0,,,,,,,,,,,7,155,0,,,0,,,1,7/11/2015,,,,,0,,
1723192,72,Male,37500,23/11/2015,Saver,11/11/2015,Canvasser,10,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,7/12/2015,10,7/04/2016,10,1,23/11/2015,0,,,,,,,,,,,5,50,0,,,0,,,1,7/11/2015,,,,,0,,
1723193,20,Male,45000,11/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,25,7/03/2016,25,0,,0,,UTM1601,20/01/2016,,,,Cancel Recurring Donation,8/03/2016,,,5,125,0,,,0,,,1,7/11/2015,,,,,0,,
1723194,26,Male,30800,11/11/2015,Canvasser,,,15,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,25/11/2015,35,7/04/2016,15,0,,0,,UTM1601,20/01/2016,,,,,,,,5,135,0,,,0,,,1,7/11/2015,,,,,0,,
1723195,84,Male,47500,11/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,12/11/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723196,26,Male,54000,11/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,25,7/12/2015,25,0,,0,,,,,,,Cancel Recurring Donation,8/12/2015,,,2,50,0,,,0,,,1,7/11/2015,,,,,0,,
1723197,41,Female,63300,11/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,25,7/12/2015,25,0,,0,,,,,,,Cancel Recurring Donation,11/12/2015,,,2,50,0,,,0,,,1,7/11/2015,,,,,0,,
1723198,32,Male,27500,11/11/2015,Canvasser,,,6,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,25/11/2015,25,9/05/2016,6,0,,0,,,,,,,,,,,13,135,0,,,0,,,1,7/11/2015,,,,,0,,
1723199,25,Male,27500,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,25,9/05/2016,25,0,,0,,UTM1603,21/03/2016,,,,,,,,7,175,0,,,0,,,1,7/11/2015,,,,,0,,
1723200,50,Female,85000,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,2/12/2015,25,7/03/2016,25,0,,0,,,,,,,Cancel Recurring Donation,5/04/2016,,,4,100,0,,,0,,,1,7/11/2015,,,,,0,,
1723201,47,Female,76400,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,25,9/05/2016,25,0,,0,,,,,,,,,,,12,300,0,,,0,,,1,7/11/2015,,,,,0,,
1723202,25,Female,28300,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,26/11/2015,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723203,51,Female,71300,4/02/2016,Saver,12/11/2015,Canvasser,12,MONTHLY GIVING,7/11/2015,Held,1,RN-AUTO2016S,9/02/2016,12,9/05/2016,12,1,4/02/2016,0,,,,,,,,,,,6,72,0,,,0,,,1,7/11/2015,,,,,0,,
1723204,64,Male,85000,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,25,9/05/2016,25,0,,0,,,,,,,,,,,12,300,0,,,0,,,1,7/11/2015,,,,,0,,
1723205,68,Female,27500,12/11/2015,Canvasser,,,20,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,20,9/05/2016,20,0,,0,,,,,,,,,,,12,240,0,,,0,,,1,7/11/2015,,,,,0,,
1723206,62,Female,65000,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,9/02/2016,25,9/02/2016,25,0,,0,,,,,,,Cancel Recurring Donation,6/04/2016,,,1,25,0,,,0,,,1,7/11/2015,,,,,0,,
1723207,28,Female,28300,12/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Held,1,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723208,31,Female,85000,13/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Held,1,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723209,32,Male,60000,13/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,35,9/05/2016,35,0,,0,,,,,,,,,,,12,420,0,,,0,,,1,7/11/2015,,,,,0,,
1723210,26,Male,27500,24/11/2015,Saver,13/11/2015,Canvasser,5,MONTHLY GIVING,7/11/2015,Terminated,0,RN-AUTO2015S,7/03/2016,5,7/03/2016,5,1,24/11/2015,0,,,,,,,,,,,1,5,0,,,0,,,1,7/11/2015,,,,,0,,
1723211,42,Female,85000,11/12/2015,Saver,13/11/2015,Canvasser,15,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2015S; RN-AUTO2016,2/12/2015,35,9/05/2016,5,1,11/12/2015,0,,,,,,,,,,,12,110,0,,,0,,,1,7/11/2015,,,,,0,,
1723212,47,Unknown,60000,13/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,35,9/05/2016,35,0,,0,,,,,,,,,,,12,420,0,,,0,,,1,7/11/2015,,,,,0,,
1723213,43,Female,30800,13/11/2015,Canvasser,,,20,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723215,60,Unknown,18300,13/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,2/12/2015,35,2/12/2015,35,0,,0,,,,,,,Cancel Recurring Donation,8/01/2016,,,1,35,0,,,0,,,1,7/11/2015,,,,,0,,
1723216,23,Female,37500,13/11/2015,Canvasser,,,10,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,7/01/2016,10,7/04/2016,10,0,,0,,,,,,,,,,,3,30,0,,,0,,,1,7/11/2015,,,,,0,,
1723217,20,Male,85000,13/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,25,9/05/2016,25,0,,0,,UTM1603,21/03/2016,,,,,,,,12,300,0,,,0,,,1,7/11/2015,,,,,0,,
1723218,42,Male,28300,22/03/2016,Telefundraiser,13/11/2015,Canvasser,20,MONTHLY GIVING,7/03/2016,Held,1,RN-AUTO2016L,7/01/2016,35,6/04/2016,20,0,,0,,,,,,,,,,,2,55,0,,,0,,,2,7/11/2015,7/03/2016,,,,0,,
1723219,43,Male,56700,15/11/2015,Canvasser,,,20,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016S,2/12/2015,30,9/05/2016,45,0,,0,,,,,,,,,,,9,360,0,,,0,,,1,7/11/2015,,,,,0,,
1723231,39,Female,54000,11/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,11/11/2015,25,7/12/2015,25,0,,0,,,,,,,Cancel Recurring Donation,11/12/2015,,,2,50,0,,,0,,,1,7/11/2015,,,,,0,,
1723232,31,Unknown,53300,10/11/2015,Canvasser,,,30,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,10/11/2015,30,9/05/2016,30,0,,0,,UTM1603,21/03/2016,,,,,,,,13,390,0,,,0,,,1,7/11/2015,,,,,0,,
1723233,38,Female,27500,11/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,11/11/2015,25,9/05/2016,25,0,,0,,,,,,,,,,,13,325,0,,,0,,,1,7/11/2015,,,,,0,,
1723234,23,Male,51700,12/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,12/11/2015,25,9/02/2016,25,0,,0,,,,,,,Cancel Recurring Donation,12/02/2016,,,4,100,0,,,0,,,1,7/11/2015,,,,,0,,
1723235,55,Female,60000,13/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,13/11/2015,25,9/05/2016,25,0,,0,,UTM1603,21/03/2016,,,,,,,,12,300,0,,,0,,,1,7/11/2015,,,,,0,,
1723236,46,Female,32500,11/11/2015,Canvasser,,,50,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,11/11/2015,50,9/02/2016,50,0,,0,,,,,,,Cancel Recurring Donation,8/03/2016,,,4,200,0,,,0,,,1,7/11/2015,,,,,0,,
1723237,22,Male,65000,13/11/2015,Canvasser,,,100,ANNUAL GIVING,7/11/2015,Active,1,AQ-DDC2015,13/11/2015,100,13/11/2015,100,0,,0,,,,,,,,,,,1,100,0,,,0,,,1,7/11/2015,,,,,0,,
1723238,43,Male,100000,15/03/2016,Saver,10/11/2015,Canvasser,25,MONTHLY GIVING,7/11/2015,Active,1,RN-AUTO2016S,10/11/2015,25,7/03/2016,25,1,15/03/2016,0,,,,,,,,,,,10,250,0,,,0,,,1,7/11/2015,,,,,0,,
1723239,52,Male,27500,11/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,11/11/2015,25,7/03/2016,25,0,,0,,,,,,,,,,,5,125,0,,,0,,,1,7/11/2015,,,,,0,,
1723241,29,Female,60000,13/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,25/11/2015,25,10/02/2016,25,0,,0,,,,,,,Cancel Recurring Donation,18/02/2016,,,3,75,0,,,0,,,1,7/11/2015,,,,,0,,
1723242,39,Male,23800,13/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,9/02/2016,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723342,29,Unknown,85000,,WEB,,,30,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-WEB2015,16/11/2015,30,18/05/2016,30,0,,0,,,,,,,,,,,8,240,0,,,0,,,1,7/11/2015,,,,,0,,
1723349,0,Unknown,0,,WEB,,,15,MONTHLY GIVING,7/11/2015,Held,1,AQ-WEB2015,17/11/2015,15,9/05/2016,15,0,,0,,UTM1601,20/01/2016,,,,,,,,8,120,0,,,0,,,1,7/11/2015,,,,,0,,
1723365,67,Female,0,24/02/2016,Telefundraiser,16/11/2015,Canvasser,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015; RN-AUTO2016,16/11/2015,25,7/04/2016,35,0,,1,TM-Yes,UTM1601,20/01/2016,,,,Cancel Recurring Donation,19/04/2016,,,6,170,0,,,0,,,1,7/11/2015,,,,,0,,
1723469,30,Male,56700,16/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,2/12/2015,25,7/01/2016,25,0,,0,,,,,,,,,,,2,50,0,,,0,,,1,7/11/2015,,,,,0,,
1723513,38,Female,60000,16/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,2/12/2015,35,9/02/2016,35,0,,0,,,,,,,Cancel Recurring Donation,9/02/2016,,,3,105,0,,,0,,,1,7/11/2015,,,,,0,,
1723546,22,Female,27500,16/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,,0,,0,0,,0,,,,,,,,,,,0,0,0,,,0,,,1,7/11/2015,,,,,0,,
1723547,46,Male,30800,16/11/2015,Canvasser,,,35,MONTHLY GIVING,7/11/2015,Active,1,AQ-DDC2015,2/12/2015,35,9/05/2016,35,0,,0,,,,,,,,,,,12,420,0,,,0,,,1,7/11/2015,,,,,0,,
1723618,21,Male,27500,17/11/2015,Canvasser,,,25,MONTHLY GIVING,7/11/2015,Terminated,0,AQ-DDC2015,2/12/2015,25,2/12/2015,25,0,,0,,,,,,,,,,,1,25,0,,,0,,,1,7/11/2015,,,,,0,,
1538971,22,Unknown,65000,29/09/2015,Canvasser,,,25,MONTHLY GIVING,7/10/2015,Held,1,AQ-DDC2015,12/11/2015,25,12/01/2016,25,0,,0,,,,,,,,,,,2,50,0,,,1,Ccard chargeback,7/10/2015,1,7/10/2015,,,,,0,,
1538981,31,Unknown,32500,30/09/2015,Canvasser,,,25,MONTHLY GIVING,7/10/2015,Terminated,0,AQ-DDC2015,30/09/2015,25,30/09/2015,25,0,,0,,,,,,,Cancel Recurring Donation,12/10/2015,,,1,25,0,,,0,,,1,7/10/2015,,,,,0,,
1539009,62,Male,65000,29/09/2015,Canvasser,,,25,MONTHLY GIVING,7/10/2015,Terminated,0,AQ-DDC2015,29/09/2015,25,29/09/2015,25,0,,0,,,,,,,Cancel Recurring Donation,8/10/2015,,,1,25,0,,,0,,,1,7/10/2015,,,,,0,,
1539028,31,Unknown,60000,30/09/2015,Canvasser,,,25,MONTHLY GIVING,7/10/2015,Active,1,AQ-DDC2015,30/09/2015,25,9/05/2016,25,0,,0,,UTM1601,20/01/2016,,,,,,,,14,350,0,,,0,,,1,7/10/2015,,,,,0,,
1540740,36,Unknown,53300,7/10/2015,Telefundraiser,,,30,MONTHLY GIVING,7/10/2015,Held,1,AQ-PHONE2015,7/10/2015,30,11/11/2015,30,0,,0,,,,,,,,,,,2,60,0,,,0,,,1,7/10/2015,,,,,0,,
1540773,20,Female,45000,7/01/2016,Saver,6/10/2015,Telefundraiser,8,MONTHLY GIVING,7/10/2015,Held,1,RN-AUTO2016S,6/10/2015,30,7/04/2016,8,1,7/01/2016,0,,UTM1512,31/12/2015,,,,,,,,6,114,0,,,0,,,1,7/10/2015,,,,,0,,
1541329,23,Unknown,38800,8/10/2015,Telefundraiser,8/10/2015,Telefundraiser,60,MONTHLY GIVING,7/10/2015,Terminated,0,AQ-PHONE2015,,0,,0,0,,0,,,,,,,Cancel Recurring Donation,14/12/2015,,,0,0,0,,,0,,,1,7/10/2015,,,,,0,,
